system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14380] PathFindOnPath failed to find d3dx9_37.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14416] PathFindOnPath failed to find d3dx9_36.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14452] PathFindOnPath failed to find d3dx9_35.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14477] PathFindOnPath failed to find d3dx9_34.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14502] PathFindOnPath failed to find d3dx9_33.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14527] PathFindOnPath failed to find d3dx9_32.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14552] PathFindOnPath failed to find d3dx9_31.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14577] PathFindOnPath failed to find d3dx9_30.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14603] PathFindOnPath failed to find d3dx9_29.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14627] PathFindOnPath failed to find d3dx9_28.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14662] PathFindOnPath failed to find d3dx9_27.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14688] PathFindOnPath failed to find d3dx9_26.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14719] PathFindOnPath failed to find d3dx9_25.dll
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.14788] PathFindOnPath failed to find d3dx9_24.dll
d3dx9    E        d3d_d3dx9.cpp:121  _al_load_d3dx9_module            [   0.14791] Failed to load D3DX9 library. Library is not installed.d3d      I         d3d_disp.cpp:901  d3d_destroy_display              [   5.14897] destroying display 00000000006C6FD0 (current 0000000000000000)
d3d      D         d3d_disp.cpp:885  d3d_destroy_display_internals    [   5.15232] waiting for display 00000000006C6FD0's thread to end
d3d      W         d3d_disp.cpp:595  d3d_destroy_device               [   5.19974] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1549 d3d_display_thread_proc          [   5.21470] d3d display thread exits
